filename,pool,file_path,linked_from_root,meet_name,date_raw,date_start,date_end,location,source,file_size_bytes,notes
16SrNats.htm,Results,public/LiftTilYaDie/Results/16SrNats.htm,True,2016 USA WEIGHTLIFTING SENIOR NATIONALS & OLYMPIC TRIALS,"MAY 6-8, 2016",2016-17-06,2016-17-08,"OLYMPIC TRIALS SALT LAKE CITY, UT",,144584,has_record_notations
17NatJrs.htm,Results,public/LiftTilYaDie/Results/17NatJrs.htm,True,2017 USA WEIGHTLIFTING JUNIOR NATIONALS,"FEBRUARY 24-26, 2017",2017-02-24,2017-02-26,"USA WEIGHTLIFTING JUNIOR NATIONALS KANSAS CITY, MO",,154248,has_record_notations; large_file_possibly_multi_meet
17SrNats.htm,Results,public/LiftTilYaDie/Results/17SrNats.htm,True,2017 USA WEIGHTLIFTING SENIOR NATIONALS,"MAY 12-14, 2017",2017-17-12,2017-17-14,"USA WEIGHTLIFTING SENIOR NATIONALS CHICAGO, IL",,152913,has_record_notations; large_file_possibly_multi_meet
18SrNats.htm,Results,public/LiftTilYaDie/Results/18SrNats.htm,True,Content Unavailable - Lift Til Ya Die,2018,2018,,,,677,stub_file_677b
1992AMRecords.htm,Results,public/LiftTilYaDie/Results/1992AMRecords.htm,True,1896 - 1992 AMERICAN RECORDS,2019,2019,,Senior Men,,29939,
19SrNats.htm,Results,public/LiftTilYaDie/Results/19SrNats.htm,True,2019 USAW NATIONAL CHAMPIONSHIPS,"MAY 10-12, 2019",2019-17-10,2019-17-12,"MEMPHIS, TN",,151234,large_file_possibly_multi_meet
2006NatSchoolAge.htm,Results,public/LiftTilYaDie/Results/2006NatSchoolAge.htm,False,2006 NATIONAL SCHOOLAGE CHAMPIONSHIPS,"JUNE   23 - 24, 2006",2006-06-23,2006-06-24,"USA WEIGHTLIFTING National Schoolage Championships DETROIT, MI",,103896,has_record_notations
33SrNats.htm,Results,public/LiftTilYaDie/Results/33SrNats.htm,True,1933 SENIOR NATIONALS,1933,1933,,"World's Fair, Chicago, IL",,16332,
34SrNats.htm,Results,public/LiftTilYaDie/Results/34SrNats.htm,True,1934 SENIOR NATIONALS,"May 27, 1934",1934-17-27,1934-17-27,"Brooklyn, NY",,15322,
35SrNats.htm,Results,public/LiftTilYaDie/Results/35SrNats.htm,True,1935 SENIOR NATIONALS,1935,1935,,"SENIOR NATIONALS CINCINNATI, OH",,15256,
36SrNats.htm,Results,public/LiftTilYaDie/Results/36SrNats.htm,True,1936 SENIOR NATIONALS AND FINAL OLYMPIC TRYOUTS,"JULY 3 - 4, 1936",1936-07-03,1936-07-04,FINAL OLYMPIC TRYOUTS,,22700,
37NorCal.htm,Results,public/LiftTilYaDie/Results/37NorCal.htm,False,1937 NORTHERN CALIFORNIA WEIGHTLIFTING CHAMPIONSHIPS,"Nov 9, 2020",2020-11-09,2020-11-09,Weightlifting Championships,,5334,
37SrNats.htm,Results,public/LiftTilYaDie/Results/37SrNats.htm,True,1937 SENIOR NATIONALS,1937,1937,,"Michigan Alkali Club, Wyandotte, MI",,12573,has_record_notations
37Watsonville.htm,Results,public/LiftTilYaDie/Results/37Watsonville.htm,False,1937 WATSONVILLE MEET,"Nov 9, 2020",2020-11-09,2020-11-09,Watsonville Y. M. C. A.,,2593,
38NorCal.htm,Results,public/LiftTilYaDie/Results/38NorCal.htm,False,1938 NORTHERN CALIFORNIA OPEN WEIGHTLIFTING CHAMPIONSHIPS,"JUNE 5, 1938",1938-06-05,1938-06-05,"UVAS DAM, CA",,5332,has_record_notations
38SrNats.htm,Results,public/LiftTilYaDie/Results/38SrNats.htm,True,1938 SENIOR NATIONALS,"MAY 29 - 30, 1938",1938-17-29,1938-17-30,"WOONSOCKET, RI",,19127,has_record_notations
39SrNats.htm,Results,public/LiftTilYaDie/Results/39SrNats.htm,True,1939 SENIOR NATIONALS,"JULY 2 - 4, 1939",1939-07-02,1939-07-04,"CHICAGO, IL",,19680,has_record_notations
40NorCal.htm,Results,public/LiftTilYaDie/Results/40NorCal.htm,False,1940 NORTHERN CALIFORNIA WEIGHTLIFTING CHAMPIONSHIPS,"March 9, 1940",1940-03-09,1940-03-09,Weightlifting Championships,,6857,
40SrNats.htm,Results,public/LiftTilYaDie/Results/40SrNats.htm,True,1940 SENIOR NATIONALS AND FINAL OLYMPIC TRYOUTS,"MAY 25, 1940",1940-17-25,1940-17-25,FINAL OLYMPIC TRYOUTS,,19051,has_record_notations
41CalTeam.htm,Results,public/LiftTilYaDie/Results/41CalTeam.htm,False,1941 CALIFORNIA TEAM CONTEST,"February 9, 1941",1941-02-09,1941-02-09,"California Team Contest San Francisco, CA",,4891,
41NorCal.htm,Results,public/LiftTilYaDie/Results/41NorCal.htm,False,1941 NORTHERN CALIFORNIA WEIGHTLIFTING CHAMPIONSHIPS,"JAN 25, 1941",1941-01-25,1941-01-25,Weightlifting Championships,,11087,has_record_notations
41PWAChp.htm,Results,public/LiftTilYaDie/Results/41PWAChp.htm,False,1941 PACIFIC ASSOCIATION of the AAU WEIGHTLIFTING CHAMPIONSHIPS,"Nov 9, 2020",2020-11-09,2020-11-09,Weightlifting Championships,,8094,
41SacYMCA.htm,Results,public/LiftTilYaDie/Results/41SacYMCA.htm,False,1941 SACRAMENTO Y. M. C. A. WEIGHTLIFTING CHAMPIONSHIPS,"Nov 9, 2020",2020-11-09,2020-11-09,Weightlifting Championships,,3619,
41SrNats.htm,Results,public/LiftTilYaDie/Results/41SrNats.htm,True,1941 SENIOR NATIONALS,"MAY 23 - 24, 1941",1941-17-23,1941-17-24,"PHILADELPHIA, PA",,13734,has_record_notations
41YMCAOpen.htm,Results,public/LiftTilYaDie/Results/41YMCAOpen.htm,False,1941 Y. M. C. A. OPEN WEIGHTLIFTING CHAMPIONSHIPS,"MARCH 1, 1941",1941-03-01,1941-03-01,CENTRAL BRANCH YMCA,,8969,
42SanFran.htm,Results,public/LiftTilYaDie/Results/42SanFran.htm,False,1942 SAN FRANCISCO OPEN WEIGHTLIFTING CHAMPIONSHIPS,"Nov 9, 2020",2020-11-09,2020-11-09,Central Branch YMCA,,5719,
42SanQ.htm,Results,public/LiftTilYaDie/Results/42SanQ.htm,False,1942 MEET AT SAN QUENTIN,"Nov 9, 2020",2020-11-09,2020-11-09,(FROM STRENGTH & HEALTH MAGAZINE),,4204,
42SrNats.htm,Results,public/LiftTilYaDie/Results/42SrNats.htm,True,1942 SENIOR NATIONALS,"MAY 24, 1942",1942-17-24,1942-17-24,"Veteran's Memorial Clubhouse - Cincinnati, OH",Hise Report,13411,
43SrNats.htm,Results,public/LiftTilYaDie/Results/43SrNats.htm,True,1943 SENIOR NATIONALS,"JUNE 26 - 27, 1943",1943-06-26,1943-06-27,"LOS ANGELES, CA",,7117,
43YMCAOpen.htm,Results,public/LiftTilYaDie/Results/43YMCAOpen.htm,False,1943 Y. M. C. A. OPEN WEIGHTLIFTING CHAMPIONSHIPS,"Nov 9, 2020",2020-11-09,2020-11-09,(FROM STRENGTH & HEALTH MAGAZINE),,4348,
44SrNats.htm,Results,public/LiftTilYaDie/Results/44SrNats.htm,True,1944 SENIOR NATIONALS,1944,1944,,"CHATTANOOGA, TN",Hise Report,9645,has_record_notations
45NorCal.htm,Results,public/LiftTilYaDie/Results/45NorCal.htm,False,1945 NORTHERN CALIFORNIA WEIGHTLIFTING CHAMPIONSHIPS,"MAY 5, 1945",1945-17-05,1945-17-05,Weightlifting Championships,,3339,
45SrNats.htm,Results,public/LiftTilYaDie/Results/45SrNats.htm,True,1945 SENIOR NATIONALS,"JUNE 2 - 3, 1945",1945-06-02,1945-06-03,"HOLLYWOOD, CA",,8913,
46SrNats.htm,Results,public/LiftTilYaDie/Results/46SrNats.htm,True,1946 SENIOR NATIONALS,"JUNE 1 - 2, 1946",1946-06-01,1946-06-02,"DETROIT BOYS CLUB - DETROIT, MI",,14505,has_record_notations
47SanQ.htm,Results,public/LiftTilYaDie/Results/47SanQ.htm,False,1942 MEET AT SAN QUENTIN,"March 16, 1947",1947-03-16,1947-03-16,SAN QUENTIN,,4065,
47SrNats.htm,Results,public/LiftTilYaDie/Results/47SrNats.htm,True,1947 SENIOR NATIONALS,"JUNE 28 - 29, 1947",1947-06-28,1947-06-29,"LANE HIGH SCHOOL - CHICAGO, IL",,20529,has_record_notations
48OlyTry.htm,Results,public/LiftTilYaDie/Results/48OlyTry.htm,True,1948 OLYMPIC TRYOUTS,"JULY 9, 1948",1948-07-09,1948-07-09,"Riverside Plaza Auditorium - New York, NY",,9856,
48SrNats.htm,Results,public/LiftTilYaDie/Results/48SrNats.htm,True,1948 SENIOR NATIONALS,1948,1948,,"LOS ANGELES, CA",,8717,has_record_notations
49SrNats.htm,Results,public/LiftTilYaDie/Results/49SrNats.htm,True,1949 SENIOR NATIONALS,1949,1949,,,,8581,
50SrNats.htm,Results,public/LiftTilYaDie/Results/50SrNats.htm,True,1950 SENIOR NATIONALS,"MAY 12 - 13, 1950",1950-17-12,1950-17-13,SENIOR NATIONALS,,11801,has_record_notations
51SrNats.htm,Results,public/LiftTilYaDie/Results/51SrNats.htm,True,1951 SENIOR NATIONALS,"JUNE 15 - 16, 1951",1951-06-15,1951-06-16,SENIOR NATIONALS,,12127,has_record_notations
52SrNats.htm,Results,public/LiftTilYaDie/Results/52SrNats.htm,True,1952 SENIOR NATIONALS,"JUNE 27 - 28, 1952",1952-06-27,1952-06-28,FINAL OLYMPIC TRYOUTS,,20372,
53Collegiates.htm,Results,public/LiftTilYaDie/Results/53Collegiates.htm,True,1953 INTERCOLLEGIATE WEIGHTLIFTING CHAMPIONSHIPS,1953,1953,,CHAMPIONSHIPS,,24968,
53SrNats.htm,Results,public/LiftTilYaDie/Results/53SrNats.htm,True,1953 SENIOR NATIONALS,"JUNE 6 - 7, 1953",1953-06-06,1953-06-07,"INDIANAPOLIS, IN",,8097,has_record_notations
54SrNats.htm,Results,public/LiftTilYaDie/Results/54SrNats.htm,True,1954 SENIOR NATIONALS,"JUNE 25 - 26, 1954",1954-06-25,1954-06-26,"GREEK THEATRE - LOS ANGELES, CA",,10976,has_record_notations
55SrNats.htm,Results,public/LiftTilYaDie/Results/55SrNats.htm,True,1955 SENIOR NATIONALS,"JUNE 4 - 5, 1955",1955-06-04,1955-06-05,"CLEVELAND, OH",,11930,has_record_notations
56OlyTry.htm,Results,public/LiftTilYaDie/Results/56OlyTry.htm,True,1956 FINAL OLYMPIC TRYOUTS,"NOVEMBER 27, 1956",1956-11-27,1956-11-27,"SAN JOSE, CA",,7918,
56SrNats.htm,Results,public/LiftTilYaDie/Results/56SrNats.htm,True,1956 SENIOR NATIONALS,"JUNE 1 - 2, 1956",1956-06-01,1956-06-02,SENIOR NATIONALS,,21224,has_record_notations
57SrNats.htm,Results,public/LiftTilYaDie/Results/57SrNats.htm,True,1957 SENIOR NATIONALS,"JUNE 22 - 23, 1957",1957-06-22,1957-06-23,SENIOR NATIONALS,,18359,has_record_notations
58SrNats.htm,Results,public/LiftTilYaDie/Results/58SrNats.htm,True,1958 SENIOR NATIONALS,"JUNE 20 - 21, 1958",1958-06-20,1958-06-21,SENIOR NATIONALS,,10548,has_record_notations
59SrNats.htm,Results,public/LiftTilYaDie/Results/59SrNats.htm,True,1959 SENIOR NATIONALS,1959,1959,,SENIOR NATIONALS,,18300,has_record_notations
60SrNats.htm,Results,public/LiftTilYaDie/Results/60SrNats.htm,True,1960 SENIOR NATIONALS,"JUNE 11 - 12, 1960",1960-06-11,1960-06-12,SENIOR NATIONALS,,22689,has_record_notations
61SrNats.htm,Results,public/LiftTilYaDie/Results/61SrNats.htm,True,1961 SENIOR NATIONALS,"JUNE 23 - 24, 1961",1961-06-23,1961-06-24,SENIOR NATIONALS,,11316,has_record_notations
62SrNats.htm,Results,public/LiftTilYaDie/Results/62SrNats.htm,True,1962 SENIOR NATIONALS,"JUNE 2 - 3, 1962",1962-06-02,1962-06-03,SENIOR NATIONALS,,13889,has_record_notations
63SrNats.htm,Results,public/LiftTilYaDie/Results/63SrNats.htm,True,1963 SENIOR NATIONALS,"JUNE 28 - 29, 1963",1963-06-28,1963-06-29,"HARRISBURG, PA",,20263,has_record_notations
64OlyTry.htm,Results,public/LiftTilYaDie/Results/64OlyTry.htm,True,1964 U. S. OLYMPIC TRYOUTS,1964,1964,,OLYMPIC TRYOUTS,,13041,
64SrNats.htm,Results,public/LiftTilYaDie/Results/64SrNats.htm,True,1964 Sr Nationals,"JUNE 13 - 14, 1964",1964-06-13,1964-06-14,SENIOR NATIONALS,,14552,has_record_notations
65SrNats.htm,Results,public/LiftTilYaDie/Results/65SrNats.htm,True,1965 Sr Nationals,"JUNE 11 - 12, 1965",1965-06-11,1965-06-12,SENIOR NATIONALS,,9124,has_record_notations
66SrNats.htm,Results,public/LiftTilYaDie/Results/66SrNats.htm,True,1966 Sr Nationals,"JUNE 17 - 19, 1966",1966-06-17,1966-06-19,SENIOR NATIONALS,,19204,has_record_notations
67SrNats.htm,Results,public/LiftTilYaDie/Results/67SrNats.htm,True,1967 Sr Nationals,1967,1967,,SENIOR NATIONALS,Hise Report,17769,has_record_notations
68OlyTry.htm,Results,public/LiftTilYaDie/Results/68OlyTry.htm,True,1968 U. S. OLYMPIC TRYOUTS,1968,1968,,OLYMPIC TRYOUTS,Hise Report,25476,has_record_notations
68SrNats.htm,Results,public/LiftTilYaDie/Results/68SrNats.htm,True,1968 Sr Nationals,"JUNE 8 - 9, 1968",1968-06-08,1968-06-09,SENIOR NATIONALS,Hise Report,26192,has_record_notations
69SrNats.htm,Results,public/LiftTilYaDie/Results/69SrNats.htm,True,1969 AAU SENIOR NATIONALS,"June 14 - 15, 1969",1969-06-14,1969-06-15,SENIOR NATIONALS,,21499,has_record_notations
70SrNats.htm,Results,public/LiftTilYaDie/Results/70SrNats.htm,True,1970 AAU SENIOR NATIONALS,1970,1970,,SENIOR NATIONALS,Hise Report,18392,has_record_notations
71SrNats.htm,Results,public/LiftTilYaDie/Results/71SrNats.htm,True,1971 AAU SENIOR NATIONALS,1971,1971,,SENIOR NATIONALS,Hise Report,23425,has_record_notations
72SrNats.htm,Results,public/LiftTilYaDie/Results/72SrNats.htm,True,1972 Sr Nationals,"JUNE 10-11, 1972",1972-06-10,1972-06-11,SENIOR NATIONALS,Hise Report,24690,has_record_notations
73SrNats.htm,Results,public/LiftTilYaDie/Results/73SrNats.htm,True,1973 Sr Nationals,1973,1973,,SENIOR NATIONALS,,28991,has_record_notations
73TANats.htm,Results,public/LiftTilYaDie/Results/73TANats.htm,True,1973 TEENAGE NATIONALS,1973,1973,,"Class Donald Warner York, PA",,17332,
74SrNats.htm,Results,public/LiftTilYaDie/Results/74SrNats.htm,True,1974 Sr Nationals,1974,1974,,SENIOR NATIONALS,,19376,has_record_notations
75SrNats.htm,Results,public/LiftTilYaDie/Results/75SrNats.htm,True,1975 Sr Nationals,JUNE 1975,1975-06,,SENIOR NATIONALS,Hise Report,18417,
76SrNats.htm,Results,public/LiftTilYaDie/Results/76SrNats.htm,True,1976 AAU SENIOR NATIONALS,"June 18 - 20, 1976",1976-06-18,1976-06-20,"Final Olympic Trials Philadephia, PA",,54116,has_record_notations
77SrNats.htm,Results,public/LiftTilYaDie/Results/77SrNats.htm,True,1977 AAU SENIOR NATIONALS,"June 11 - 12, 1977",1977-06-11,1977-06-12,"A A U SENIOR NATIONALS Culver City, CA",,40266,has_record_notations
78SrNats.htm,Results,public/LiftTilYaDie/Results/78SrNats.htm,True,1978 AAU SENIOR NATIONALS,"June 10 - 11, 1978",1978-06-10,1978-06-11,"AAU SENIOR NATIONALS York, PA",,39848,has_record_notations
78TANats.htm,Results,public/LiftTilYaDie/Results/78TANats.htm,True,1978 TEENAGE NATIONALS,"APRIL 22-23, 1978",1978-04-22,1978-04-23,"Rockville, MD",,15723,
79PWAChp.htm,Results,public/LiftTilYaDie/Results/79PWAChp.htm,False,1979 PACIFIC ASSOCIATIOIN CHAMPIONSHIPS,1979,1979,,"PWA CHAMPIONSHIPS San Francisco, CA",,13479,
79PWAJOChp.htm,Results,public/LiftTilYaDie/Results/79PWAJOChp.htm,False,1979 PACIFIC ASSOCIATIOIN JUNIOR OLYMPIC CHAMPIONSHIPS,"MAY 20, 1979",1979-17-20,1979-17-20,"PWA JO CHAMPIONSHIPS Castro Valley, CA",,11097,
79SrNats.htm,Results,public/LiftTilYaDie/Results/79SrNats.htm,True,1979 AAU SENIOR NATIONALS,"May 12 - 13, 1979",1979-17-12,1979-17-13,"AAU WEIGHTLIFTING SENIOR NATIONALS Totowa, NJ",,43179,has_record_notations
80NatJrs.htm,Results,public/LiftTilYaDie/Results/80NatJrs.htm,True,1980 NATIONAL JUNIOR CHAMPIONSHIPS,"MARCH 29, 1980",1980-03-29,1980-03-29,"NATIONAL JUNIORS HAMPTON, VA",,47097,has_record_notations
80PacCoast.htm,Results,public/LiftTilYaDie/Results/80PacCoast.htm,False,1980 PACIFIC COAST OPEN CHAMPIONSHIPS,"April 13, 1980",1980-04-13,1980-04-13,"San Francisco, CA",,12276,
80SrNats.htm,Results,public/LiftTilYaDie/Results/80SrNats.htm,True,1980 AAU SENIOR NATIONALS,"June 1, 1980",1980-06-01,1980-06-01,"AAU WEIGHTLIFTING SENIOR NATIONALS and FINAL OLYMPIC TRIALS Philadelphia, PA",,58758,has_record_notations
81NatJrs.htm,Results,public/LiftTilYaDie/Results/81NatJrs.htm,True,1981 NATIONAL JUNIOR CHAMPIONSHIPS,"MARCH 28-29, 1981",1981-03-28,1981-03-29,"Northbrook, IL",,28402,has_record_notations
81SrNats.htm,Results,public/LiftTilYaDie/Results/81SrNats.htm,True,1981 USWF SENIOR NATIONAL CHAMPIONSHIPS,"JUNE 6 - 7, 1981",1981-06-06,1981-06-07,"San Francisco, CA",Hise Report,15863,has_record_notations
81WmnNats.htm,Results,public/LiftTilYaDie/Results/81WmnNats.htm,True,1981 WOMEN'S NATIONALS,"MAY 23, 1981",1981-17-23,1981-17-23,"Waterloo, Iowa",,7979,
82GldWst.htm,Results,public/LiftTilYaDie/Results/82GldWst.htm,False,1982 GOLDEN WEST OPEN,"March 14, 1982",1982-03-14,1982-03-14,"San Francisco, CA",Jim Schmitz,15490,has_record_notations
82NatJrs.htm,Results,public/LiftTilYaDie/Results/82NatJrs.htm,True,1982 NATIONAL JUNIORS,"March 20-21, 1982",1982-03-20,1982-03-21,"Dearborn, MI",,11720,
82SrNats.htm,Results,public/LiftTilYaDie/Results/82SrNats.htm,True,1982 SENIOR NATIONALS,1982,1982,,"Northbrook, IL",,18297,has_record_notations
82WmnNats.htm,Results,public/LiftTilYaDie/Results/82WmnNats.htm,True,1982 WOMEN'S WEIGHTLIFTING NATIONALS,1982,1982,,"St. Charles, IL",,14412,has_record_notations
83BltBkl.htm,Results,public/LiftTilYaDie/Results/83BltBkl.htm,False,1983 BELT BUCKLE OPEN,"August 7, 1983",1983-08-07,1983-08-07,"San Francisco, CA",Jim Schmitz,12412,has_record_notations
83Collegiates.htm,Results,public/LiftTilYaDie/Results/83Collegiates.htm,True,1983 NATIONAL COLLEGIATE CHAMPIONSHIPS,1983,1983,,"Knoxville, TN",,10662,has_record_notations
83NatJrs.htm,Results,public/LiftTilYaDie/Results/83NatJrs.htm,True,1983 NATIONAL JUNIOR CHAMPIONSHIPS,"March 19, 1983",1983-03-19,1983-03-19,"Paul, MN",,12971,
83SrNats.htm,Results,public/LiftTilYaDie/Results/83SrNats.htm,True,1983 USAW SENIOR NATIONALS,"May 1, 1983",1983-17-01,1983-17-01,"USA WEIGHTLIFTING SENIOR NATIONALS Seekonk, MA",,61433,has_record_notations
83WmnNats.htm,Results,public/LiftTilYaDie/Results/83WmnNats.htm,True,1983 WOMEN'S WEIGHTLIFTING NATIONALS,"May 21, 1983",1983-17-21,1983-17-21,"Milwaukee, WI",,22352,has_record_notations
84CalStates.htm,Results,public/LiftTilYaDie/Results/84CalStates.htm,False,1984 CALIFORNIA STATE CHAMPIONSHIPS,"January 29, 1984",1984-01-29,1984-01-29,"San Francisco, CA",Jim Schmitz,11507,has_record_notations
84GldWst.htm,Results,public/LiftTilYaDie/Results/84GldWst.htm,False,1984 GOLDEN WEST OPEN,"February 26, 1984",1984-02-26,1984-02-26,"San Francisco, CA",Jim Schmitz,9744,has_record_notations
84NatJrs.htm,Results,public/LiftTilYaDie/Results/84NatJrs.htm,True,1984 NATIONAL JUNIOR CHAMPIONSHIPS,"April 7-8, 1984",1984-04-07,1984-04-08,"NATIONAL JUNIORS Columbus, OH",Denis Reno's Newsletter,16606,
84OlyTry.htm,Results,public/LiftTilYaDie/Results/84OlyTry.htm,True,1984 USWF OLYMPIC TRYOUTS,"MAY 11 - 12, 1984",1984-17-11,1984-17-12,"Las Vegas, NV",,25032,
84SrNats.htm,Results,public/LiftTilYaDie/Results/84SrNats.htm,True,1984 USWF SENIOR NATIONALS,"March 10 - 11, 1984",1984-03-10,1984-03-11,"USWF WEIGHTLIFTING SENIOR NATIONALS York, PA",,47989,has_record_notations
84WmnNats.htm,Results,public/LiftTilYaDie/Results/84WmnNats.htm,True,1984 WOMEN'S WEIGHTLIFTING NATIONALS,"MAY 5, 1984",1984-17-05,1984-17-05,"Atlanta, GA",Weightlifting USA,12498,has_record_notations
85BltBkl.htm,Results,public/LiftTilYaDie/Results/85BltBkl.htm,False,1985 BELT BUCKLE OPEN,Mar 1961,1961-03,,"San Francisco, CA",Jim Schmitz,13817,has_record_notations
85Collegiates.htm,Results,public/LiftTilYaDie/Results/85Collegiates.htm,True,1985 NATIONAL COLLEGIATE CHAMPIONSHIPS,"March 9, 1985",1985-03-09,1985-03-09,"Savannah, GA",,12097,
85JrNats.htm,Results,public/LiftTilYaDie/Results/85JrNats.htm,False,1985 JUNIOR NATIONALS,"MARCH 30-31, 1985",1985-03-30,1985-03-31,"Northbrook, IL",Weightlifting USA,12024,
85NatJrs.htm,Results,public/LiftTilYaDie/Results/85NatJrs.htm,True,1985 JUNIOR NATIONALS,"MARCH 30-31, 1985",1985-03-30,1985-03-31,"Northbrook, IL",Weightlifting USA,12024,
85NorCal.htm,Results,public/LiftTilYaDie/Results/85NorCal.htm,False,1985 NORTHERN CALIFORNIA CHAMPIONSHIPS,"MAY 26, 1985",1985-17-26,1985-17-26,"San Francisco, CA",Jim Schmitz,12903,has_record_notations
85SrNats.htm,Results,public/LiftTilYaDie/Results/85SrNats.htm,True,1985 SENIOR NATIONALS,"MAY 3-5, 1985",1985-17-03,1985-17-05,"Bethesda, MD",,15173,has_record_notations
85WmnNats.htm,Results,public/LiftTilYaDie/Results/85WmnNats.htm,True,1985 WOMEN'S WEIGHTLIFTING NATIONALS,"APRIL 13-14, 1985",1985-04-13,1985-04-14,"New Rochelle, NY",,27490,has_record_notations
86GldWst.htm,Results,public/LiftTilYaDie/Results/86GldWst.htm,False,1986 GOLDEN WEST OPEN,"DEC 7, 1986",1986-12-07,1986-12-07,"San Francisco, CA",Jim Schmitz,17632,has_record_notations
86SrNats.htm,Results,public/LiftTilYaDie/Results/86SrNats.htm,True,1986 USWF SENIOR NATIONALS,"May 3 - 4, 1986",1986-17-03,1986-17-04,"U S W F SENIOR NATIONALS Jacksonville, FL",,40331,
86WmnNats.htm,Results,public/LiftTilYaDie/Results/86WmnNats.htm,True,1986 WOMEN'S WEIGHTLIFTING NATIONALS,"MARCH 1, 1986",1986-03-01,1986-03-01,"Portland, OR",,21302,has_record_notations
87Collegiates.htm,Results,public/LiftTilYaDie/Results/87Collegiates.htm,True,1987 NATIONAL COLLEGIATE CHAMPIONSHIPS,1987,1987,,"NATIONAL COLLEGIATES Johnson County Community College Overland Park, KS",,11005,
87GldWst.htm,Results,public/LiftTilYaDie/Results/87GldWst.htm,False,1987 GOLDEN WEST OPEN,"December 6, 1987",1987-12-06,1987-12-06,"San Francisco, CA",,28672,has_record_notations
87NatJrs.htm,Results,public/LiftTilYaDie/Results/87NatJrs.htm,True,1987 NATIONAL JUNIORS,"APRIL 4 - 5, 1987",1987-04-04,1987-04-05,NATIONAL JUNIORS,,45877,
87SrNats.htm,Results,public/LiftTilYaDie/Results/87SrNats.htm,True,1987 USAW SENIOR NATIONALS,"May 2 - 3, 1987",1987-17-02,1987-17-03,"USWF SENIOR NATIONALS Livonia, MI",,42272,has_record_notations
87WmnNats.htm,Results,public/LiftTilYaDie/Results/87WmnNats.htm,True,1987 WOMEN'S WEIGHTLIFTING NATIONALS,"APRIL 11, 1987",1987-04-11,1987-04-11,"CYPRESS, TX",,12163,has_record_notations
88GldWst.htm,Results,public/LiftTilYaDie/Results/88GldWst.htm,False,1988 GOLDEN WEST OPEN,"December 4, 1988",1988-12-04,1988-12-04,"Fairfax, CA",Jim Schmitz,28396,has_record_notations
88OlyTry.htm,Results,public/LiftTilYaDie/Results/88OlyTry.htm,True,1988 USAW OLYMPIC TRYOUTS,"July 15 - 16, 1988",1988-07-15,1988-07-16,OLYMPIC TRYOUTS,Weightlifting USA,13046,has_record_notations
88PWAChp.htm,Results,public/LiftTilYaDie/Results/88PWAChp.htm,False,1988 PACIFIC WEIGHTLIFTING ASSOCIATION CHAMPIONSHIPS,"February 7, 1988",1988-02-07,1988-02-07,"San Francisco, CA",Jim Schmitz,14822,
88SFOpen.htm,Results,public/LiftTilYaDie/Results/88SFOpen.htm,False,1988 SAN FRANCISCO OPEN,"October 9, 1988",1988-10-09,1988-10-09,"San Francisco, CA",,15028,
88SrNats.htm,Results,public/LiftTilYaDie/Results/88SrNats.htm,True,1988 USWF SENIOR NATIONALS,"May 2, 1988",1988-17-02,1988-17-02,"Louis Park, MN",,83047,has_record_notations
89BltBkl.htm,Results,public/LiftTilYaDie/Results/89BltBkl.htm,False,1989 BELT BUCKLE OPEN,"AUGUST 13, 1989",1989-08-13,1989-08-13,The Sports Palace,Jim Schmitz,17996,
89NatJrs.htm,Results,public/LiftTilYaDie/Results/89NatJrs.htm,True,1989 NATIONAL JUNIORS,"APRIL 1, 1989",1989-04-01,1989-04-01,"BATON ROUGE, LA",,36168,has_record_notations
89NorCal.htm,Results,public/LiftTilYaDie/Results/89NorCal.htm,False,1989 NORTHERN CALIFORNIA OPEN,"June 4, 1989",1989-06-04,1989-06-04,Fairfax Health Club,,20932,
89PWAChp.htm,Results,public/LiftTilYaDie/Results/89PWAChp.htm,False,1989 PACIFIC WEIGHTLIFTING ASSOCIATION CHAMPIONSHIPS,"January 29, 1989",1989-01-29,1989-01-29,"San Francisco, CA",Jim Schmitz,14722,
89SrNats.htm,Results,public/LiftTilYaDie/Results/89SrNats.htm,True,1989 USWF SENIOR NATIONALS,"April 28 - 30, 1989",1989-04-28,1989-04-30,"U S W F SENIOR NATIONALS Houston, TX",Denis Reno's Newsletter,62592,has_record_notations
90NatJrs.htm,Results,public/LiftTilYaDie/Results/90NatJrs.htm,True,1990 NATIONAL JUNIORS,"APRIL 1, 1990",1990-04-01,1990-04-01,NATIONAL JUNIORS,,61440,
90SrNats.htm,Results,public/LiftTilYaDie/Results/90SrNats.htm,True,1990 SENIOR NATIONALS,"MAY 4 - 6, 1990",1990-17-04,1990-17-06,"Farmington Hills, MI",Weightlifting USA,31527,has_record_notations
91AmOpen.htm,Results,public/LiftTilYaDie/Results/91AmOpen.htm,True,1991 AMERICAN OPEN,"DECEMBER 6 - 8, 1991",1991-12-06,1991-12-08,"AMERICAN OPEN BLAINE, MN",,75714,has_record_notations
91GldWst.htm,Results,public/LiftTilYaDie/Results/91GldWst.htm,False,1991 GOLDEN WEST OPEN,"November 3, 1991",1991-11-03,1991-11-03,Marin Training Center,,11007,
91NatJrs.htm,Results,public/LiftTilYaDie/Results/91NatJrs.htm,True,1991 USAW NATIONAL JUNIORS,"April 6 - 7, 1991",1991-04-06,1991-04-07,"NATIONAL JUNIORS Peoria, IL",,47697,has_record_notations
